ID_PERSONA	TBENE	BASE	PERIODO_BASE	LEY_APLICADA	MONTO	DESC_BENE
4784994	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
4786423	1	111	202304	RI	56420.73	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
4794279	1	111	202304	RI	54698.94	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
4795842	1	111	202304	TO	15000	TRANSFORMACION LEY  24.476
4798644	2	111	202304	PK	56905.47	PENSIONES DERIVADAS POR WEB
4800881	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
4804201	1	111	202304	TE	56905.47	LEY 26970 - PLAN CANCELADO
4805398	1	111	202304	PO	15000	LEY 24.476 - MORATORIA
4812301	1	111	202304	TE	45713.03	LEY 26970 - PLAN CANCELADO
4814352	1	111	202304	RI	49604.84	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
4814822	1	111	202304	TO	15000	TRANSFORMACION LEY  24.476
4822255	1	111	202304	TE	46125.16	LEY 26970 - PLAN CANCELADO
4829414	1	111	202304	PO	51842	LEY 24.476 - MORATORIA
4832765	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
4834053	2	111	202304	PP	47630.13	LEY 24241 -PC- PRPA.
4834939	1	111	202304	TO	48871.5	TRANSFORMACION LEY  24.476
4840589	1	111	202304	TI	5000	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
4848174	1	111	202304	RI	41934.18	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
4852778	1	111	202304	TO	57488.27	TRANSFORMACION LEY  24.476
4852853	1	111	202304	TE	47176.21	LEY 26970 - PLAN CANCELADO
4853043	1	111	202304	PO	15000	LEY 24.476 - MORATORIA
4856983	1	111	202304	PC	5000	LEY 24241
4858662	2	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
4859001	1	111	202304	RI	52331.58	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
4860299	1	111	202304	PP	47539.06	LEY 24241 -PC- PRPA.
4861591	1	111	202304	PO	48670.56	LEY 24.476 - MORATORIA
4861938	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
4867552	1	111	202304	RI	55971.06	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
4869657	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
4872209	1	111	202304	TI	15000	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
4872443	1	111	202304	RI	55308.72	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
4872644	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
4874831	1	111	202304	TO	15000	TRANSFORMACION LEY  24.476
4881175	1	111	202304	TE	56905.47	LEY 26970 - PLAN CANCELADO
4882269	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
4889031	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
4891997	1	111	202304	RI	55733.21	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
4894700	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
4900071	1	111	202304	TO	15000	TRANSFORMACION LEY  24.476
4903727	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
4912132	1	111	202304	PO	56581.31	LEY 24.476 - MORATORIA
4913199	1	111	202304	TE	52502.6	LEY 26970 - PLAN CANCELADO
4913325	1	111	202304	RI	41771.31	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
4913836	1	111	202304	TE	56905.47	LEY 26970 - PLAN CANCELADO
4914828	1	111	202304	PP	15000	LEY 24241 -PC- PRPA.
4915534	1	111	202304	TI	189875.04	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
4916713	2	111	202304	PP	56905.47	LEY 24241 -PC- PRPA.
4919744	1	111	202304	TO	56905.47	TRANSFORMACION LEY  24.476
4920238	1	111	202304	RI	41877.81	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
4926960	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
4928756	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
4929147	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
4930432	2	111	202304	PP	45992.16	LEY 24241 -PC- PRPA.
4930739	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
4945385	1	111	202304	TI	53017.78	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
4948706	1	111	202304	RI	56468.3	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
4950862	1	111	202304	RI	53073.45	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
4953811	1	111	202304	PP	13889.8	LEY 24241 -PC- PRPA.
4957871	1	111	202304	RI	46815.11	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
4966471	1	111	202304	RI	78522.58	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
4983749	1	111	202304	RI	45992.18	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
4987503	1	111	202304	PO	15000	LEY 24.476 - MORATORIA
4990256	1	111	202304	RI	51342.54	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
4990693	1	111	202304	RI	44598.93	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
4990702	1	111	202304	PO	15000	LEY 24.476 - MORATORIA
5000647	1	111	202304	RI	51465.04	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5000659	1	111	202304	TI	15000	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5003576	1	111	202304	TI	15000	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5003579	1	111	202304	RI	46550.04	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5008319	1	111	202304	TI	5000	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5008319	2	111	202304	PM	46427.09	LEY 25994 Y MORATORIA 25865
5012156	1	111	202304	TI	15000	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5013033	1	111	202304	RI	43816.54	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5013140	1	111	202304	RI	52534.66	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5013491	2	111	202304	PP	69458.13	LEY 24241 -PC- PRPA.
5013491	1	111	202304	TE	45987.09	LEY 26970 - PLAN CANCELADO
5015493	1	111	202304	TI	56905.47	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5024800	1	111	202304	PO	15000	LEY 24.476 - MORATORIA
5026553	1	111	202304	RI	55904.09	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5049830	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5053110	1	111	202304	RI	47119.76	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5054939	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5074426	1	111	202304	TO	15000	TRANSFORMACION LEY  24.476
5079110	1	111	202304	TE	46776.75	LEY 26970 - PLAN CANCELADO
5086037	1	111	202304	RI	46993.47	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5087281	1	111	202304	TO	15000	TRANSFORMACION LEY  24.476
5092886	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5095889	1	111	202304	PC	5000	LEY 24241
5100021	1	111	202304	PC	15000	LEY 24241
5101548	1	111	202304	TI	15000	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5101625	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
5102127	1	111	202304	RI	59545.96	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5107215	1	111	202304	TE	52031.63	LEY 26970 - PLAN CANCELADO
5111389	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5111466	1	111	202304	RI	60470.33	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5111744	1	111	202304	RI	56535.95	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5111749	1	111	202304	TI	59684.47	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5114995	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
5123900	1	111	202304	TE	54675.58	LEY 26970 - PLAN CANCELADO
5124775	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5125434	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
5129100	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5129700	1	111	202304	RI	43998.51	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5129933	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5134732	1	111	202304	PO	53733.29	LEY 24.476 - MORATORIA
5143144	1	111	202304	RI	56521.88	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5145342	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
5147599	1	111	202304	TE	56905.47	LEY 26970 - PLAN CANCELADO
5149608	1	111	202304	TE	47532.26	LEY 26970 - PLAN CANCELADO
5156292	2	111	202304	PL	15000	PEN.DERIVADA POR WEB DE JUBILACION CON ALTA POSTERIOR A 4/2008
5160654	2	111	202304	PP	52797.98	LEY 24241 -PC- PRPA.
5168508	1	111	202304	RI	56787.35	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5170249	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5170470	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5172905	1	111	202304	TI	5000	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5181422	1	111	202304	RI	5000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5182551	1	111	202304	TI	15000	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5185505	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
5192301	1	111	202304	TI	56905.47	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5192301	2	111	202304	PB	56905.47	LEY 24241 - PENSIONES DERIVADAS DE JUB. CON ALTA ANTER. A MAYO/2008
5196193	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5200998	1	111	202304	PO	60801.85	LEY 24.476 - MORATORIA
5206279	1	111	202304	RI	55811.74	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5215797	1	111	202304	TI	56905.47	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5224267	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
5225357	1	111	202304	RI	5000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5226917	1	111	202304	RI	46917.22	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5227372	1	111	202304	RI	5000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5232080	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5235382	2	111	202304	PC	51976.47	LEY 24241
5238408	1	111	202304	RI	51229.41	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5238947	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5238948	1	111	202304	PO	46576.16	LEY 24.476 - MORATORIA
5244784	1	111	202304	RI	77426.2	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5246618	1	111	202304	RI	51698.24	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5247661	1	111	202304	RI	5000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5247717	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5251177	1	111	202304	RI	75813.62	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5252208	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5258419	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5262431	1	111	202304	TI	95507.32	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5265324	1	111	202304	TI	15000	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5274803	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5274870	1	111	202304	TI	50962.96	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5276640	1	111	202304	RI	56107.14	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5277681	1	111	202304	RI	5000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5279746	1	111	202304	TO	46946.65	TRANSFORMACION LEY  24.476
5279907	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5282767	1	111	202304	TI	162431.47	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5290317	2	111	202304	TM	15000	TRANSFORMACION LEY 25.994 Y MORATORIA
5293491	1	111	202304	RI	13608.81	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5302721	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
5303031	2	111	202304	PK	15000	PENSIONES DERIVADAS POR WEB
5304859	1	111	202304	TE	46454.43	LEY 26970 - PLAN CANCELADO
5306621	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
5308250	1	111	202304	RI	5000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5309347	1	111	202304	PP	73424.83	LEY 24241 -PC- PRPA.
5310467	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5312217	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5317841	1	111	202304	RI	65636.67	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5320440	1	111	202304	TI	52347.2	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5322970	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
5325142	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5325270	1	111	202304	RI	55866.55	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5330397	1	111	202304	TE	47153.84	LEY 26970 - PLAN CANCELADO
5332820	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
5334219	1	111	202304	TE	46537.02	LEY 26970 - PLAN CANCELADO
5337495	1	111	202304	TO	52032.45	TRANSFORMACION LEY  24.476
5343423	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5343445	1	111	202304	TI	46122.51	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5344691	1	111	202304	PC	53972.2	LEY 24241
5348408	1	111	202304	RI	69050.36	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5349950	1	111	202304	TI	51157.48	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5359061	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
5359436	2	35	202304	LEY 10694	137310.7	
5360171	1	111	202304	TI	78311.76	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5369164	1	111	202304	RI	1300.39	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5371423	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5374243	1	111	202304	TE	56905.47	LEY 26970 - PLAN CANCELADO
5377129	2	111	202304	TM	47710.45	TRANSFORMACION LEY 25.994 Y MORATORIA
5380451	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5385291	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
5389606	1	111	202304	TE	48820.51	LEY 26970 - PLAN CANCELADO
5391452	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5393979	1	111	202304	RI	48029.85	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5396011	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5399347	1	111	202304	TE	45634.22	LEY 26970 - PLAN CANCELADO
5401017	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5405459	1	111	202304	RI	10411.06	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5406225	1	111	202304	RI	56431.6	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5412277	1	111	202304	RI	45426.2	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5416063	1	111	202304	RI	74381.19	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5416092	1	111	202304	PO	44148.54	LEY 24.476 - MORATORIA
5416347	1	111	202304	RI	5000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5417892	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
5422639	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5425085	2	111	202304	PP	104852.83	LEY 24241 -PC- PRPA.
5425981	2	111	202304	PC	15000	LEY 24241
5427323	1	111	202304	RI	10527.79	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5430354	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5433566	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5434316	1	111	202304	TI	15000	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5435207	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5436063	1	111	202304	RI	53620.09	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5439128	1	111	202304	RI	55954.54	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5447511	1	111	202304	RI	56231.6	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5449166	1	111	202304	RE	54848.61	LEY 26970 - MORATORIA
5449809	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
5450210	1	111	202304	TI	15000	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5455377	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
5458426	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5462467	1	111	202304	RI	56744.67	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5464582	1	111	202304	TI	130573.2	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5465450	1	111	202304	RI	51495.09	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5468978	1	111	202304	RI	56012.91	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5470478	1	111	202304	TE	59684.47	LEY 26970 - PLAN CANCELADO
5470966	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5473097	1	111	202304	TE	56905.47	LEY 26970 - PLAN CANCELADO
5482493	1	111	202304	TI	78963.67	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5484044	1	111	202304	TI	46532.81	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5484571	1	111	202304	RI	80527.42	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5485826	2	111	202304	TM	15000	TRANSFORMACION LEY 25.994 Y MORATORIA
5489371	1	111	202304	RI	56424.34	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5490858	1	111	202304	RI	56621.02	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5491939	1	111	202304	RI	56376.33	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5496503	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
5499787	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5500538	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5501976	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5503833	1	111	202304	RI	50638.14	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5507485	2	111	202304	VK	79522.38	LEY 26425 - PRESTACIONES GENERALES
5508540	1	111	202304	TE	47528.9	LEY 26970 - PLAN CANCELADO
5510561	1	111	202304	RI	56000.22	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5511138	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5511537	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
5514496	1	111	202304	TI	66556.07	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5517939	1	111	202304	RI	52941.92	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5525205	1	111	202304	PC	15000	LEY 24241
5527707	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5530774	1	111	202304	RI	86961.32	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5536647	1	111	202304	RI	55730.53	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5537772	2	111	202304	PP	15000	LEY 24241 -PC- PRPA.
5539375	1	111	202304	RI	44268.2	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5540732	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5541229	1	111	202304	RI	56441.43	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5542149	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5543487	2	111	202304	TM	56905.47	TRANSFORMACION LEY 25.994 Y MORATORIA
5543661	1	111	202304	TI	15000	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5544239	1	111	202304	RI	10343.02	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5546581	1	111	202304	TO	47535.78	TRANSFORMACION LEY  24.476
5550801	1	111	202304	TI	45860.34	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5553884	1	111	202304	TI	46184.18	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5571284	1	111	202304	TI	47909.66	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5572427	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
5573632	1	111	202304	RI	50977.34	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5578582	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
5578889	1	111	202304	RI	46682.61	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5586058	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5589422	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5594527	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5594623	1	111	202304	RI	45055.56	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5594723	1	111	202304	RI	58451.36	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5595815	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5595856	1	111	202304	TI	5000	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5597121	1	111	202304	RI	46895.75	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5597632	2	111	202304	PB	56905.47	LEY 24241 - PENSIONES DERIVADAS DE JUB. CON ALTA ANTER. A MAYO/2008
5601058	1	111	202304	TE	54179.51	LEY 26970 - PLAN CANCELADO
5603611	1	111	202304	RI	50438.94	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5610578	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
5617309	1	111	202304	RI	60172.45	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5617731	1	111	202304	RI	46105.55	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5620487	1	111	202304	RI	56454.7	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5637773	1	111	202304	RI	56502.3	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5640974	1	111	202304	RI	41953.85	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5641492	1	111	202304	RI	56517.06	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5641539	1	111	202304	TI	56905.47	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5642850	1	111	202304	TI	5000	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5644566	1	111	202304	RI	50360	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5656960	1	111	202304	TI	15000	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5657527	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5659251	1	111	202304	RI	7288.38	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5660075	2	111	202304	PP	76365.58	LEY 24241 -PC- PRPA.
5663172	1	111	202304	PP	105306.66	LEY 24241 -PC- PRPA.
5663213	1	111	202304	RE	15000	LEY 26970 - MORATORIA
5663235	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
5674485	2	111	202304	RE	54524.69	LEY 26970 - MORATORIA
5675835	1	111	202304	RI	55847.08	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5685040	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5685932	1	111	202304	RE	15000	LEY 26970 - MORATORIA
5686626	1	111	202304	RI	43704.6	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5687058	1	111	202304	PP	76623.02	LEY 24241 -PC- PRPA.
5687731	1	111	202304	RI	43997.21	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5687744	1	111	202304	VK	46551.33	LEY 26425 - PRESTACIONES GENERALES
5688522	1	111	202304	TI	78963.67	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5692168	2	111	202304	PP	51978.21	LEY 24241 -PC- PRPA.
5694578	1	111	202304	RE	15000	LEY 26970 - MORATORIA
5708316	1	111	202304	RI	56139.7	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5709035	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5712641	1	111	202304	PO	15000	LEY 24.476 - MORATORIA
5713332	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5715552	1	111	202304	RI	15000	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5722646	1	111	202304	RI	56119.43	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5725284	1	111	202304	TI	56905.47	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5726088	1	111	202304	RE	15000	LEY 26970 - MORATORIA
5726824	1	111	202304	RI	56438.48	LEY GENERAL MORATORIA 24476 CON ACTUALIZACION
5729116	1	111	202304	TI	55689.88	LEY GENERAL CANCELACION MORATORIAS 24476 CON ACTUALIZACION
5730816	1	111	202304	RE	5000	LEY 26970 - MORATORIA
5734796	1	111	202304	RE	15000	LEY 26970 - MORATORIA
5735637	1	111	202304	RE	45896.97	LEY 26970 - MORATORIA
5735703	1	111	202304	RE	49881.98	LEY 26970 - MORATORIA
5735853	1	111	202304	TE	55183.23	LEY 26970 - PLAN CANCELADO
5738629	2	660	202304		99936.34	PENSIONES DE LA CAJA DE LA POLICIA DE BUENOS AIRES
5750471	1	111	202304	RE	15000	LEY 26970 - MORATORIA
5751214	1	111	202304	TE	15000	LEY 26970 - PLAN CANCELADO
