PROVINCIA	LOCALIDAD	SEXO	EFECTORES	PNC	JUB_PEN	EMPLEO_DEP	ASIG_FAM	FALLECIDOS	JURIDICAS	RUBPS
BUENOS AIRES	VILLA ZAGALA	M	28.0	1.0	1.0	0.0	1.0	1.0	0.0	17.0
BUENOS AIRES	VILLA ZAGALA	F	48.0	1.0	6.0	0.0	0.0	0.0	0.0	35.0
BUENOS AIRES	VILLALONGA	M	78.0	1.0	0.0	2.0	0.0	0.0	0.0	52.0
BUENOS AIRES	VILLALONGA	F	68.0	0.0	1.0	2.0	2.0	0.0	0.0	44.0
BUENOS AIRES	VILLANUEVA	M	7.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0
BUENOS AIRES	VILLANUEVA	F	12.0	1.0	2.0	0.0	1.0	0.0	0.0	3.0
BUENOS AIRES	VILLARS	M	11.0	3.0	1.0	3.0	0.0	0.0	0.0	5.0
BUENOS AIRES	VILLARS	F	36.0	1.0	2.0	4.0	0.0	0.0	0.0	31.0
BUENOS AIRES	VIRREY DEL PINO	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	VIRREY DEL PINO	M	2043.0	55.0	29.0	77.0	2.0	35.0	0.0	1274.0
BUENOS AIRES	VIRREY DEL PINO	F	4028.0	58.0	117.0	48.0	23.0	15.0	0.0	3302.0
BUENOS AIRES	VIRREYES	M	181.0	4.0	3.0	9.0	0.0	6.0	0.0	77.0
BUENOS AIRES	VIRREYES	F	317.0	3.0	17.0	12.0	3.0	4.0	0.0	212.0
BUENOS AIRES	VISTA ALEGRE	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	VISTA ALEGRE	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	VITEL	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	VIVORATA	M	5.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
BUENOS AIRES	VIVORATA	F	10.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0
BUENOS AIRES	VIÑA	M	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	VIÑA	F	9.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
BUENOS AIRES	VUELTA DE OBLIGADO	M	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	VUELTA DE OBLIGADO	F	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	WARNES	M	3.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
BUENOS AIRES	WARNES	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	WHEELWRIGHT	F	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	WILDE	M	442.0	17.0	12.0	33.0	3.0	10.0	0.0	183.0
BUENOS AIRES	WILDE	F	951.0	24.0	46.0	47.0	8.0	11.0	0.0	543.0
BUENOS AIRES	WILLIAMS MORRIS	M	209.0	8.0	4.0	13.0	0.0	2.0	0.0	114.0
BUENOS AIRES	WILLIAMS MORRIS	F	502.0	5.0	20.0	24.0	2.0	7.0	0.0	388.0
BUENOS AIRES	YERBA BUENA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	YERBAS	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	YRAIZOZ	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	YUTUYACO	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	ZANJON	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	ZAPIOLA	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	ZAPIOLA	F	6.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
BUENOS AIRES	ZARATE	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	ZARATE	M	587.0	22.0	27.0	48.0	8.0	16.0	0.0	203.0
BUENOS AIRES	ZARATE	F	1786.0	24.0	161.0	59.0	41.0	30.0	0.0	893.0
BUENOS AIRES	ZAVALIA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	ZAVALIA	F	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
BUENOS AIRES	ZELAYA	M	24.0	1.0	1.0	2.0	0.0	0.0	0.0	12.0
BUENOS AIRES	ZELAYA	F	33.0	1.0	2.0	2.0	1.0	0.0	0.0	20.0
BUENOS AIRES	ZENON VIDELA DORNA	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	ZENTENA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	ZUBIAURRE	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	ZUBIAURRE	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	11 DE SEPTIEMBRE DE 1888	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	9 DE ABRIL	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	9 DE ABRIL	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	ADROGUE	M	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	ADROGUE	F	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
CAPITAL FEDERAL	AGUSTIN FERRARI	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	ALDO  BONZI	M	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
CAPITAL FEDERAL	ALMIRANTE BROWN	M	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	AVELLANEDA	M	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	AVELLANEDA	F	4.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0
CAPITAL FEDERAL	BANFIELD	M	8.0	2.0	0.0	0.0	0.0	1.0	0.0	3.0
CAPITAL FEDERAL	BANFIELD	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	BARRIO PARQUE SAN MARTIN	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	BARRIO SOLDATI EDIF NRO	M	7.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
CAPITAL FEDERAL	BARRIO SOLDATI EDIF NRO	F	4.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0
CAPITAL FEDERAL	BECCAR	M	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	BECCAR	F	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	BENAVIDEZ	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	BERAZATEGUI	M	7.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0
CAPITAL FEDERAL	BERAZATEGUI	F	4.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0
CAPITAL FEDERAL	BERNAL	M	5.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0
CAPITAL FEDERAL	BERNAL	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	BILLINGHURST	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	BURZACO	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	BURZACO	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	CAPITAL FEDERAL	F	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	CAPITAL FEDERAL	M	3559.0	203.0	93.0	230.0	11.0	92.0	6.0	1079.0
CAPITAL FEDERAL	CAPITAL FEDERAL	F	5874.0	164.0	299.0	282.0	24.0	79.0	8.0	3293.0
CAPITAL FEDERAL	CARAZA	M	7.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0
CAPITAL FEDERAL	CARAZA	F	24.0	4.0	3.0	0.0	0.0	4.0	0.0	12.0
CAPITAL FEDERAL	CASEROS	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	CASTELAR	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	CAÑUELAS	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	CHACO	M	9.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0
CAPITAL FEDERAL	CHACO	F	5.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0
CAPITAL FEDERAL	CHIVILCOY	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	CIUDAD EVITA	M	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	CIUDAD EVITA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	CIUDADELA	M	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	CIUDADELA	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
CAPITAL FEDERAL	CLAYPOLE	M	6.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
CAPITAL FEDERAL	CLAYPOLE	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	CORDOBA AV	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	DOCK SUD	M	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	DOCK SUD	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	DON BOSCO	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	DON ORIONE	F	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	EST RETIRO, SUBTE C	F	29.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0
CAPITAL FEDERAL	EST RETIRO, SUBTE C	M	8078.0	308.0	104.0	504.0	15.0	94.0	7.0	2813.0
CAPITAL FEDERAL	EST RETIRO, SUBTE C	F	13418.0	189.0	546.0	631.0	84.0	58.0	16.0	6990.0
CAPITAL FEDERAL	EZEIZA	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	EZEIZA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	EZPELETA	M	2.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	EZPELETA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	FIORITO	M	5.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0
CAPITAL FEDERAL	FIORITO	F	5.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	FLORENCIO VARELA	M	11.0	0.0	0.0	2.0	0.0	0.0	0.0	8.0
CAPITAL FEDERAL	FLORENCIO VARELA	F	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
CAPITAL FEDERAL	GAONA AV	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	GENERAL PACHECO	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	GENERAL RODRIGUEZ	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	GLEW	F	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
CAPITAL FEDERAL	GONZALEZ CATAN	M	17.0	1.0	1.0	3.0	0.0	2.0	0.0	9.0
CAPITAL FEDERAL	GONZALEZ CATAN	F	5.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
CAPITAL FEDERAL	GRAND BOURG	M	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	GREGORIO DE LAFERRERE	M	15.0	0.0	0.0	2.0	0.0	2.0	0.0	8.0
CAPITAL FEDERAL	GREGORIO DE LAFERRERE	F	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	GUERNICA	M	3.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	GUERNICA	F	4.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	GUILLERMO E. HUDSON	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	GUTENBERG	F	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	HAEDO	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	HUDSON GUILLERMO	M	86.0	6.0	0.0	12.0	0.0	0.0	0.0	24.0
CAPITAL FEDERAL	HUDSON GUILLERMO	F	91.0	3.0	6.0	3.0	0.0	0.0	0.0	46.0
CAPITAL FEDERAL	HURLINGHAM	M	2.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
CAPITAL FEDERAL	INGENIERO BUDGE	M	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	INGENIERO BUDGE	F	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	ISIDRO CASANOVA	M	14.0	1.0	0.0	1.0	0.0	1.0	0.0	9.0
CAPITAL FEDERAL	ISIDRO CASANOVA	F	7.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
CAPITAL FEDERAL	JOSE CLEMENTE PAZ	M	6.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	JOSE LEON SUAREZ	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	JOSE MARMOL	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	JUAN JOSE CASTELLI	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	LA PLATA NOROESTE DE LA CALLE	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	LA SALADA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	LAFERRERE GREGORIO DE	M	259.0	27.0	2.0	12.0	2.0	3.0	0.0	95.0
CAPITAL FEDERAL	LAFERRERE GREGORIO DE	F	491.0	9.0	24.0	10.0	5.0	0.0	0.0	287.0
CAPITAL FEDERAL	LANUS	M	26.0	0.0	2.0	1.0	0.0	0.0	0.0	11.0
CAPITAL FEDERAL	LANUS	F	20.0	3.0	2.0	0.0	0.0	1.0	0.0	13.0
CAPITAL FEDERAL	LIBERTAD	M	8.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
CAPITAL FEDERAL	LIBERTAD	F	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	LIMA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	LLAVALLOL	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	LOMAS DE ZAMORA	M	42.0	4.0	1.0	1.0	0.0	7.0	0.0	6.0
CAPITAL FEDERAL	LOMAS DE ZAMORA	F	46.0	6.0	3.0	1.0	0.0	1.0	0.0	30.0
CAPITAL FEDERAL	LONGCHAMPS	F	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	LOS HORNOS (LAS CALLES CON ALT	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	LOS POLVORINES	M	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	MANUEL ALBERTI	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	MANUEL ALBERTI	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	MARCOS PAZ	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	MARIANO ACOSTA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	MARIANO ACOSTA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	MATHEU	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
CAPITAL FEDERAL	MERLO	M	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	MERLO	F	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
CAPITAL FEDERAL	MIRAFLORES	M	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	MONTE CHINGOLO	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	MONTE GRANDE	M	11.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0
CAPITAL FEDERAL	MORENO	M	4.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	MORENO	F	5.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0
CAPITAL FEDERAL	PABLO PODESTA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	PASO DEL REY	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	PILAR	F	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	QUERANDIES	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	QUERANDIES	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
CAPITAL FEDERAL	QUILMES	M	7.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
CAPITAL FEDERAL	QUILMES	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
CAPITAL FEDERAL	QUILMES OESTE	M	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
CAPITAL FEDERAL	RAFAEL CALZADA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	RAFAEL CALZADA	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	RAFAEL CASTILLO	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
CAPITAL FEDERAL	RAMOS MEJIA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	REMEDIOS DE ESCALADA	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	RIVADAVIA AV	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	RIVADAVIA AV	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	SAN FERNANDO	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	SAN FRANCISCO SOLANO	M	8.0	0.0	1.0	0.0	0.0	1.0	0.0	4.0
CAPITAL FEDERAL	SAN FRANCISCO SOLANO	F	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	SAN JOSE	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	SAN JUSTO	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
CAPITAL FEDERAL	SAN JUSTO	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
CAPITAL FEDERAL	SAN MARTIN	M	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
CAPITAL FEDERAL	SAN MARTIN	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	SAN MIGUEL	M	3.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0
CAPITAL FEDERAL	SAN MIGUEL	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	SANTA MARTA	M	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	SARANDI	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	SARANDI	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
CAPITAL FEDERAL	TABLADA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	TARTAGAL	M	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	TEMPERLEY	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	TIGRE	M	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	VALENTIN ALSINA	F	3.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	VICENTE LOPEZ	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	VILLA 31    CASA NRO	F	212.0	3.0	1.0	5.0	0.0	0.0	0.0	200.0
CAPITAL FEDERAL	VILLA ADELINA	F	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	VILLA ALBERTINA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	VILLA BALLESTER	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	VILLA CELINA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	VILLA CELINA	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	VILLA DIAMANTE	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	VILLA DIAMANTE	F	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	VILLA DOMINICO	M	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
CAPITAL FEDERAL	VILLA DOMINICO	F	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
CAPITAL FEDERAL	VILLA ELISA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	VILLA FIORITO	M	45.0	2.0	1.0	0.0	0.0	4.0	0.0	21.0
CAPITAL FEDERAL	VILLA FIORITO	F	54.0	9.0	4.0	0.0	0.0	0.0	0.0	36.0
CAPITAL FEDERAL	VILLA INSUPERABLE	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	VILLA MADERO	M	4.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0
CAPITAL FEDERAL	VILLA MADERO	F	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	VILLA MAIPU	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	VILLA MARTELLI	M	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
CAPITAL FEDERAL	VILLA TESSEI	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	VILLA TESSEI	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPITAL FEDERAL	VILLAFAÑE BENJAMIN	F	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
CAPITAL FEDERAL	VIRREY DEL PINO	M	6.0	1.0	1.0	0.0	0.0	0.0	0.0	4.0
CAPITAL FEDERAL	VIRREY DEL PINO	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPITAL FEDERAL	WILDE	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CATAMARCA	ACHALCO	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CATAMARCA	ACONQUIJA	M	26.0	2.0	3.0	1.0	0.0	0.0	0.0	3.0
CATAMARCA	ACONQUIJA	F	15.0	0.0	2.0	0.0	1.0	0.0	0.0	6.0
CATAMARCA	ACOSTILLA	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CATAMARCA	ACOSTILLA	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
CATAMARCA	ADOLFO E. CARRANZA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CATAMARCA	ADOLFO E. CARRANZA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CATAMARCA	AGUA AMARILLA	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
CATAMARCA	AGUA AMARILLA	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CATAMARCA	AGUA COLORADA	M	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
CATAMARCA	AGUA DE DIONISIO	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CATAMARCA	AGUA DEL SIMBOL	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CATAMARCA	AGUA LOS MATOS	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CATAMARCA	AGUA VERDE	M	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
CATAMARCA	AGUA VERDE	F	5.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
CATAMARCA	AGUAS CALIENTES	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
CATAMARCA	AGUAS CALIENTES	F	4.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0
CATAMARCA	ALBIGASTA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CATAMARCA	ALIJILAN	M	6.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0
CATAMARCA	ALIJILAN	F	13.0	0.0	1.0	1.0	0.0	0.0	0.0	6.0
CATAMARCA	ALMIGAUCHO	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CATAMARCA	ALTA GRACIA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CATAMARCA	ALTO DEL ROSARIO	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
CATAMARCA	ALUMBRERA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CATAMARCA	ALUMBRERA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CATAMARCA	AMADORES	M	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
CATAMARCA	AMADORES	F	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CATAMARCA	AMANA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CATAMARCA	AMANCALA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CATAMARCA	AMBATO	M	5.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
CATAMARCA	AMBATO	F	12.0	1.0	2.0	0.0	1.0	0.0	0.0	3.0
CATAMARCA	AMPOLLA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CATAMARCA	ANCASTI	M	34.0	1.0	0.0	3.0	0.0	0.0	0.0	31.0
CATAMARCA	ANCASTI	F	9.0	0.0	1.0	0.0	0.0	0.0	0.0	8.0
